,eleccion_tipo,seccion_nombre,circuito_nombre,mesa_id,mesa_electores,agrupacion_nombre,votos_tipo,votos_cantidad
22700,SEGUNDA VUELTA,Comuna 09,93,3800,345,undefined,EN BLANCO,14
22701,SEGUNDA VUELTA,Comuna 09,93,3800,345,undefined,NULO,0
22702,SEGUNDA VUELTA,Comuna 09,93,3800,345,undefined,IMPUGNADO,0
22703,SEGUNDA VUELTA,Comuna 09,93,3800,345,undefined,RECURRIDO,0
22704,SEGUNDA VUELTA,Comuna 09,93,3801,342,UNION POR LA PATRIA,POSITIVO,127
22705,SEGUNDA VUELTA,Comuna 09,93,3801,342,LA LIBERTAD AVANZA,POSITIVO,125
22706,SEGUNDA VUELTA,Comuna 09,93,3801,342,undefined,EN BLANCO,10
22707,SEGUNDA VUELTA,Comuna 09,93,3801,342,undefined,NULO,8
22708,SEGUNDA VUELTA,Comuna 09,93,3801,342,undefined,IMPUGNADO,0
22709,SEGUNDA VUELTA,Comuna 09,93,3801,342,undefined,RECURRIDO,0
22710,SEGUNDA VUELTA,Comuna 09,93,3802,345,LA LIBERTAD AVANZA,POSITIVO,132
22711,SEGUNDA VUELTA,Comuna 09,93,3802,345,UNION POR LA PATRIA,POSITIVO,123
22712,SEGUNDA VUELTA,Comuna 09,93,3802,345,undefined,EN BLANCO,6
22713,SEGUNDA VUELTA,Comuna 09,93,3802,345,undefined,NULO,10
22714,SEGUNDA VUELTA,Comuna 09,93,3802,345,undefined,IMPUGNADO,0
22715,SEGUNDA VUELTA,Comuna 09,93,3802,345,undefined,RECURRIDO,0
22716,SEGUNDA VUELTA,Comuna 09,93,3803,346,LA LIBERTAD AVANZA,POSITIVO,132
22717,SEGUNDA VUELTA,Comuna 09,93,3803,346,UNION POR LA PATRIA,POSITIVO,126
22718,SEGUNDA VUELTA,Comuna 09,93,3803,346,undefined,EN BLANCO,3
22719,SEGUNDA VUELTA,Comuna 09,93,3803,346,undefined,NULO,8
22720,SEGUNDA VUELTA,Comuna 09,93,3803,346,undefined,IMPUGNADO,0
22721,SEGUNDA VUELTA,Comuna 09,93,3803,346,undefined,RECURRIDO,0
22722,SEGUNDA VUELTA,Comuna 09,93,3804,346,UNION POR LA PATRIA,POSITIVO,139
22723,SEGUNDA VUELTA,Comuna 09,93,3804,346,LA LIBERTAD AVANZA,POSITIVO,130
22724,SEGUNDA VUELTA,Comuna 09,93,3804,346,undefined,EN BLANCO,6
22725,SEGUNDA VUELTA,Comuna 09,93,3804,346,undefined,NULO,5
22726,SEGUNDA VUELTA,Comuna 09,93,3804,346,undefined,IMPUGNADO,0
22727,SEGUNDA VUELTA,Comuna 09,93,3804,346,undefined,RECURRIDO,0
22728,SEGUNDA VUELTA,Comuna 09,93,3805,344,LA LIBERTAD AVANZA,POSITIVO,130
22729,SEGUNDA VUELTA,Comuna 09,93,3805,344,UNION POR LA PATRIA,POSITIVO,114
22730,SEGUNDA VUELTA,Comuna 09,93,3805,344,undefined,EN BLANCO,5
22731,SEGUNDA VUELTA,Comuna 09,93,3805,344,undefined,NULO,8
22732,SEGUNDA VUELTA,Comuna 09,93,3805,344,undefined,IMPUGNADO,0
22733,SEGUNDA VUELTA,Comuna 09,93,3805,344,undefined,RECURRIDO,0
22734,SEGUNDA VUELTA,Comuna 09,93,3806,345,UNION POR LA PATRIA,POSITIVO,137
22735,SEGUNDA VUELTA,Comuna 09,93,3806,345,LA LIBERTAD AVANZA,POSITIVO,122
22736,SEGUNDA VUELTA,Comuna 09,93,3806,345,undefined,EN BLANCO,10
22737,SEGUNDA VUELTA,Comuna 09,93,3806,345,undefined,NULO,10
22738,SEGUNDA VUELTA,Comuna 09,93,3806,345,undefined,IMPUGNADO,0
22739,SEGUNDA VUELTA,Comuna 09,93,3806,345,undefined,RECURRIDO,0
22740,SEGUNDA VUELTA,Comuna 09,93,3807,346,LA LIBERTAD AVANZA,POSITIVO,142
22741,SEGUNDA VUELTA,Comuna 09,93,3807,346,UNION POR LA PATRIA,POSITIVO,130
22742,SEGUNDA VUELTA,Comuna 09,93,3807,346,undefined,EN BLANCO,5
22743,SEGUNDA VUELTA,Comuna 09,93,3807,346,undefined,NULO,8
22744,SEGUNDA VUELTA,Comuna 09,93,3807,346,undefined,IMPUGNADO,0
22745,SEGUNDA VUELTA,Comuna 09,93,3807,346,undefined,RECURRIDO,0
22746,SEGUNDA VUELTA,Comuna 09,93,3808,344,LA LIBERTAD AVANZA,POSITIVO,151
22747,SEGUNDA VUELTA,Comuna 09,93,3808,344,UNION POR LA PATRIA,POSITIVO,108
22748,SEGUNDA VUELTA,Comuna 09,93,3808,344,undefined,EN BLANCO,7
22749,SEGUNDA VUELTA,Comuna 09,93,3808,344,undefined,NULO,11
22750,SEGUNDA VUELTA,Comuna 09,93,3808,344,undefined,IMPUGNADO,0
22751,SEGUNDA VUELTA,Comuna 09,93,3808,344,undefined,RECURRIDO,0
22752,SEGUNDA VUELTA,Comuna 09,93,3809,343,LA LIBERTAD AVANZA,POSITIVO,140
22753,SEGUNDA VUELTA,Comuna 09,93,3809,343,UNION POR LA PATRIA,POSITIVO,113
22754,SEGUNDA VUELTA,Comuna 09,93,3809,343,undefined,EN BLANCO,10
22755,SEGUNDA VUELTA,Comuna 09,93,3809,343,undefined,NULO,10
22756,SEGUNDA VUELTA,Comuna 09,93,3809,343,undefined,IMPUGNADO,0
22757,SEGUNDA VUELTA,Comuna 09,93,3809,343,undefined,RECURRIDO,0
22758,SEGUNDA VUELTA,Comuna 09,93,3810,342,LA LIBERTAD AVANZA,POSITIVO,143
22759,SEGUNDA VUELTA,Comuna 09,93,3810,342,UNION POR LA PATRIA,POSITIVO,126
22760,SEGUNDA VUELTA,Comuna 09,93,3810,342,undefined,EN BLANCO,3
22761,SEGUNDA VUELTA,Comuna 09,93,3810,342,undefined,NULO,6
22762,SEGUNDA VUELTA,Comuna 09,93,3810,342,undefined,IMPUGNADO,0
22763,SEGUNDA VUELTA,Comuna 09,93,3810,342,undefined,RECURRIDO,0
22764,SEGUNDA VUELTA,Comuna 09,93,3811,344,LA LIBERTAD AVANZA,POSITIVO,126
22765,SEGUNDA VUELTA,Comuna 09,93,3811,344,UNION POR LA PATRIA,POSITIVO,124
22766,SEGUNDA VUELTA,Comuna 09,93,3811,344,undefined,EN BLANCO,5
22767,SEGUNDA VUELTA,Comuna 09,93,3811,344,undefined,NULO,3
22768,SEGUNDA VUELTA,Comuna 09,93,3811,344,undefined,IMPUGNADO,0
22769,SEGUNDA VUELTA,Comuna 09,93,3811,344,undefined,RECURRIDO,0
22770,SEGUNDA VUELTA,Comuna 09,93,3812,342,LA LIBERTAD AVANZA,POSITIVO,141
22771,SEGUNDA VUELTA,Comuna 09,93,3812,342,UNION POR LA PATRIA,POSITIVO,118
22772,SEGUNDA VUELTA,Comuna 09,93,3812,342,undefined,EN BLANCO,5
22773,SEGUNDA VUELTA,Comuna 09,93,3812,342,undefined,NULO,5
22774,SEGUNDA VUELTA,Comuna 09,93,3812,342,undefined,IMPUGNADO,0
22775,SEGUNDA VUELTA,Comuna 09,93,3812,342,undefined,RECURRIDO,0
22776,SEGUNDA VUELTA,Comuna 09,93,3813,344,LA LIBERTAD AVANZA,POSITIVO,130
22777,SEGUNDA VUELTA,Comuna 09,93,3813,344,UNION POR LA PATRIA,POSITIVO,118
22778,SEGUNDA VUELTA,Comuna 09,93,3813,344,undefined,EN BLANCO,6
22779,SEGUNDA VUELTA,Comuna 09,93,3813,344,undefined,NULO,2
22780,SEGUNDA VUELTA,Comuna 09,93,3813,344,undefined,IMPUGNADO,0
22781,SEGUNDA VUELTA,Comuna 09,93,3813,344,undefined,RECURRIDO,0
22782,SEGUNDA VUELTA,Comuna 09,93,3814,344,LA LIBERTAD AVANZA,POSITIVO,139
22783,SEGUNDA VUELTA,Comuna 09,93,3814,344,UNION POR LA PATRIA,POSITIVO,123
22784,SEGUNDA VUELTA,Comuna 09,93,3814,344,undefined,EN BLANCO,6
22785,SEGUNDA VUELTA,Comuna 09,93,3814,344,undefined,NULO,6
22786,SEGUNDA VUELTA,Comuna 09,93,3814,344,undefined,IMPUGNADO,0
22787,SEGUNDA VUELTA,Comuna 09,93,3814,344,undefined,RECURRIDO,0
22788,SEGUNDA VUELTA,Comuna 09,93,3815,345,LA LIBERTAD AVANZA,POSITIVO,123
22789,SEGUNDA VUELTA,Comuna 09,93,3815,345,UNION POR LA PATRIA,POSITIVO,119
22790,SEGUNDA VUELTA,Comuna 09,93,3815,345,undefined,EN BLANCO,5
22791,SEGUNDA VUELTA,Comuna 09,93,3815,345,undefined,NULO,4
22792,SEGUNDA VUELTA,Comuna 09,93,3815,345,undefined,IMPUGNADO,0
22793,SEGUNDA VUELTA,Comuna 09,93,3815,345,undefined,RECURRIDO,0
22794,SEGUNDA VUELTA,Comuna 09,94,3816,347,UNION POR LA PATRIA,POSITIVO,142
22795,SEGUNDA VUELTA,Comuna 09,94,3816,347,LA LIBERTAD AVANZA,POSITIVO,137
22796,SEGUNDA VUELTA,Comuna 09,94,3816,347,undefined,EN BLANCO,4
22797,SEGUNDA VUELTA,Comuna 09,94,3816,347,undefined,NULO,0
22798,SEGUNDA VUELTA,Comuna 09,94,3816,347,undefined,IMPUGNADO,0
22799,SEGUNDA VUELTA,Comuna 09,94,3816,347,undefined,RECURRIDO,0
22800,SEGUNDA VUELTA,Comuna 09,94,3817,350,LA LIBERTAD AVANZA,POSITIVO,138
22801,SEGUNDA VUELTA,Comuna 09,94,3817,350,UNION POR LA PATRIA,POSITIVO,136
22802,SEGUNDA VUELTA,Comuna 09,94,3817,350,undefined,EN BLANCO,1
22803,SEGUNDA VUELTA,Comuna 09,94,3817,350,undefined,NULO,4
22804,SEGUNDA VUELTA,Comuna 09,94,3817,350,undefined,IMPUGNADO,0
22805,SEGUNDA VUELTA,Comuna 09,94,3817,350,undefined,RECURRIDO,0
22806,SEGUNDA VUELTA,Comuna 09,94,3818,347,LA LIBERTAD AVANZA,POSITIVO,130
22807,SEGUNDA VUELTA,Comuna 09,94,3818,347,UNION POR LA PATRIA,POSITIVO,123
22808,SEGUNDA VUELTA,Comuna 09,94,3818,347,undefined,EN BLANCO,8
22809,SEGUNDA VUELTA,Comuna 09,94,3818,347,undefined,NULO,6
22810,SEGUNDA VUELTA,Comuna 09,94,3818,347,undefined,IMPUGNADO,0
22811,SEGUNDA VUELTA,Comuna 09,94,3818,347,undefined,RECURRIDO,0
22812,SEGUNDA VUELTA,Comuna 09,94,3819,349,LA LIBERTAD AVANZA,POSITIVO,138
22813,SEGUNDA VUELTA,Comuna 09,94,3819,349,UNION POR LA PATRIA,POSITIVO,126
22814,SEGUNDA VUELTA,Comuna 09,94,3819,349,undefined,EN BLANCO,5
22815,SEGUNDA VUELTA,Comuna 09,94,3819,349,undefined,NULO,3
22816,SEGUNDA VUELTA,Comuna 09,94,3819,349,undefined,IMPUGNADO,0
22817,SEGUNDA VUELTA,Comuna 09,94,3819,349,undefined,RECURRIDO,0
22818,SEGUNDA VUELTA,Comuna 09,94,3820,348,UNION POR LA PATRIA,POSITIVO,134
22819,SEGUNDA VUELTA,Comuna 09,94,3820,348,LA LIBERTAD AVANZA,POSITIVO,129
22820,SEGUNDA VUELTA,Comuna 09,94,3820,348,undefined,EN BLANCO,9
22821,SEGUNDA VUELTA,Comuna 09,94,3820,348,undefined,NULO,5
22822,SEGUNDA VUELTA,Comuna 09,94,3820,348,undefined,IMPUGNADO,0
22823,SEGUNDA VUELTA,Comuna 09,94,3820,348,undefined,RECURRIDO,0
22824,SEGUNDA VUELTA,Comuna 09,94,3821,348,LA LIBERTAD AVANZA,POSITIVO,134
22825,SEGUNDA VUELTA,Comuna 09,94,3821,348,UNION POR LA PATRIA,POSITIVO,132
22826,SEGUNDA VUELTA,Comuna 09,94,3821,348,undefined,EN BLANCO,7
22827,SEGUNDA VUELTA,Comuna 09,94,3821,348,undefined,NULO,5
22828,SEGUNDA VUELTA,Comuna 09,94,3821,348,undefined,IMPUGNADO,0
22829,SEGUNDA VUELTA,Comuna 09,94,3821,348,undefined,RECURRIDO,0
22830,SEGUNDA VUELTA,Comuna 09,94,3822,348,LA LIBERTAD AVANZA,POSITIVO,150
22831,SEGUNDA VUELTA,Comuna 09,94,3822,348,UNION POR LA PATRIA,POSITIVO,112
22832,SEGUNDA VUELTA,Comuna 09,94,3822,348,undefined,EN BLANCO,5
22833,SEGUNDA VUELTA,Comuna 09,94,3822,348,undefined,NULO,6
22834,SEGUNDA VUELTA,Comuna 09,94,3822,348,undefined,IMPUGNADO,0
22835,SEGUNDA VUELTA,Comuna 09,94,3822,348,undefined,RECURRIDO,0
22836,SEGUNDA VUELTA,Comuna 09,94,3823,347,LA LIBERTAD AVANZA,POSITIVO,126
22837,SEGUNDA VUELTA,Comuna 09,94,3823,347,UNION POR LA PATRIA,POSITIVO,124
22838,SEGUNDA VUELTA,Comuna 09,94,3823,347,undefined,EN BLANCO,2
22839,SEGUNDA VUELTA,Comuna 09,94,3823,347,undefined,NULO,10
22840,SEGUNDA VUELTA,Comuna 09,94,3823,347,undefined,IMPUGNADO,0
22841,SEGUNDA VUELTA,Comuna 09,94,3823,347,undefined,RECURRIDO,0
22842,SEGUNDA VUELTA,Comuna 09,94,3824,346,UNION POR LA PATRIA,POSITIVO,139
22843,SEGUNDA VUELTA,Comuna 09,94,3824,346,LA LIBERTAD AVANZA,POSITIVO,120
22844,SEGUNDA VUELTA,Comuna 09,94,3824,346,undefined,EN BLANCO,5
22845,SEGUNDA VUELTA,Comuna 09,94,3824,346,undefined,NULO,5
22846,SEGUNDA VUELTA,Comuna 09,94,3824,346,undefined,IMPUGNADO,0
22847,SEGUNDA VUELTA,Comuna 09,94,3824,346,undefined,RECURRIDO,0
22848,SEGUNDA VUELTA,Comuna 09,94,3825,347,UNION POR LA PATRIA,POSITIVO,137
22849,SEGUNDA VUELTA,Comuna 09,94,3825,347,LA LIBERTAD AVANZA,POSITIVO,128
22850,SEGUNDA VUELTA,Comuna 09,94,3825,347,undefined,EN BLANCO,3
22851,SEGUNDA VUELTA,Comuna 09,94,3825,347,undefined,NULO,1
22852,SEGUNDA VUELTA,Comuna 09,94,3825,347,undefined,IMPUGNADO,0
22853,SEGUNDA VUELTA,Comuna 09,94,3825,347,undefined,RECURRIDO,0
22854,SEGUNDA VUELTA,Comuna 09,94,3826,345,LA LIBERTAD AVANZA,POSITIVO,134
22855,SEGUNDA VUELTA,Comuna 09,94,3826,345,UNION POR LA PATRIA,POSITIVO,124
22856,SEGUNDA VUELTA,Comuna 09,94,3826,345,undefined,EN BLANCO,9
22857,SEGUNDA VUELTA,Comuna 09,94,3826,345,undefined,NULO,4
22858,SEGUNDA VUELTA,Comuna 09,94,3826,345,undefined,IMPUGNADO,0
22859,SEGUNDA VUELTA,Comuna 09,94,3826,345,undefined,RECURRIDO,0
22860,SEGUNDA VUELTA,Comuna 09,94,3827,347,UNION POR LA PATRIA,POSITIVO,129
22861,SEGUNDA VUELTA,Comuna 09,94,3827,347,LA LIBERTAD AVANZA,POSITIVO,126
22862,SEGUNDA VUELTA,Comuna 09,94,3827,347,undefined,EN BLANCO,9
22863,SEGUNDA VUELTA,Comuna 09,94,3827,347,undefined,NULO,10
22864,SEGUNDA VUELTA,Comuna 09,94,3827,347,undefined,IMPUGNADO,0
22865,SEGUNDA VUELTA,Comuna 09,94,3827,347,undefined,RECURRIDO,0
22866,SEGUNDA VUELTA,Comuna 09,94,3828,343,LA LIBERTAD AVANZA,POSITIVO,123
22867,SEGUNDA VUELTA,Comuna 09,94,3828,343,UNION POR LA PATRIA,POSITIVO,118
22868,SEGUNDA VUELTA,Comuna 09,94,3828,343,undefined,EN BLANCO,5
22869,SEGUNDA VUELTA,Comuna 09,94,3828,343,undefined,NULO,12
22870,SEGUNDA VUELTA,Comuna 09,94,3828,343,undefined,IMPUGNADO,0
22871,SEGUNDA VUELTA,Comuna 09,94,3828,343,undefined,RECURRIDO,0
22872,SEGUNDA VUELTA,Comuna 09,94,3829,344,LA LIBERTAD AVANZA,POSITIVO,131
22873,SEGUNDA VUELTA,Comuna 09,94,3829,344,UNION POR LA PATRIA,POSITIVO,119
22874,SEGUNDA VUELTA,Comuna 09,94,3829,344,undefined,EN BLANCO,9
22875,SEGUNDA VUELTA,Comuna 09,94,3829,344,undefined,NULO,3
22876,SEGUNDA VUELTA,Comuna 09,94,3829,344,undefined,IMPUGNADO,0
22877,SEGUNDA VUELTA,Comuna 09,94,3829,344,undefined,RECURRIDO,0
22878,SEGUNDA VUELTA,Comuna 09,94,3830,347,LA LIBERTAD AVANZA,POSITIVO,134
22879,SEGUNDA VUELTA,Comuna 09,94,3830,347,UNION POR LA PATRIA,POSITIVO,120
22880,SEGUNDA VUELTA,Comuna 09,94,3830,347,undefined,EN BLANCO,0
22881,SEGUNDA VUELTA,Comuna 09,94,3830,347,undefined,NULO,0
22882,SEGUNDA VUELTA,Comuna 09,94,3830,347,undefined,IMPUGNADO,0
22883,SEGUNDA VUELTA,Comuna 09,94,3830,347,undefined,RECURRIDO,0
22884,SEGUNDA VUELTA,Comuna 09,94,3831,346,LA LIBERTAD AVANZA,POSITIVO,134
22885,SEGUNDA VUELTA,Comuna 09,94,3831,346,UNION POR LA PATRIA,POSITIVO,128
22886,SEGUNDA VUELTA,Comuna 09,94,3831,346,undefined,EN BLANCO,10
22887,SEGUNDA VUELTA,Comuna 09,94,3831,346,undefined,NULO,5
22888,SEGUNDA VUELTA,Comuna 09,94,3831,346,undefined,IMPUGNADO,0
22889,SEGUNDA VUELTA,Comuna 09,94,3831,346,undefined,RECURRIDO,0
22890,SEGUNDA VUELTA,Comuna 09,94,3832,349,UNION POR LA PATRIA,POSITIVO,132
22891,SEGUNDA VUELTA,Comuna 09,94,3832,349,LA LIBERTAD AVANZA,POSITIVO,131
22892,SEGUNDA VUELTA,Comuna 09,94,3832,349,undefined,EN BLANCO,5
22893,SEGUNDA VUELTA,Comuna 09,94,3832,349,undefined,NULO,5
22894,SEGUNDA VUELTA,Comuna 09,94,3832,349,undefined,IMPUGNADO,0
22895,SEGUNDA VUELTA,Comuna 09,94,3832,349,undefined,RECURRIDO,0
22896,SEGUNDA VUELTA,Comuna 09,94,3833,346,LA LIBERTAD AVANZA,POSITIVO,130
22897,SEGUNDA VUELTA,Comuna 09,94,3833,346,UNION POR LA PATRIA,POSITIVO,129
22898,SEGUNDA VUELTA,Comuna 09,94,3833,346,undefined,EN BLANCO,5
22899,SEGUNDA VUELTA,Comuna 09,94,3833,346,undefined,NULO,4
22900,SEGUNDA VUELTA,Comuna 09,94,3833,346,undefined,IMPUGNADO,0
22901,SEGUNDA VUELTA,Comuna 09,94,3833,346,undefined,RECURRIDO,0
22902,SEGUNDA VUELTA,Comuna 09,94,3834,345,LA LIBERTAD AVANZA,POSITIVO,130
22903,SEGUNDA VUELTA,Comuna 09,94,3834,345,UNION POR LA PATRIA,POSITIVO,122
22904,SEGUNDA VUELTA,Comuna 09,94,3834,345,undefined,EN BLANCO,6
22905,SEGUNDA VUELTA,Comuna 09,94,3834,345,undefined,NULO,7
22906,SEGUNDA VUELTA,Comuna 09,94,3834,345,undefined,IMPUGNADO,0
22907,SEGUNDA VUELTA,Comuna 09,94,3834,345,undefined,RECURRIDO,0
22908,SEGUNDA VUELTA,Comuna 09,94,3835,348,LA LIBERTAD AVANZA,POSITIVO,146
22909,SEGUNDA VUELTA,Comuna 09,94,3835,348,UNION POR LA PATRIA,POSITIVO,116
22910,SEGUNDA VUELTA,Comuna 09,94,3835,348,undefined,EN BLANCO,3
22911,SEGUNDA VUELTA,Comuna 09,94,3835,348,undefined,NULO,12
22912,SEGUNDA VUELTA,Comuna 09,94,3835,348,undefined,IMPUGNADO,0
22913,SEGUNDA VUELTA,Comuna 09,94,3835,348,undefined,RECURRIDO,0
22914,SEGUNDA VUELTA,Comuna 09,94,3836,347,LA LIBERTAD AVANZA,POSITIVO,138
22915,SEGUNDA VUELTA,Comuna 09,94,3836,347,UNION POR LA PATRIA,POSITIVO,137
22916,SEGUNDA VUELTA,Comuna 09,94,3836,347,undefined,EN BLANCO,0
22917,SEGUNDA VUELTA,Comuna 09,94,3836,347,undefined,NULO,0
22918,SEGUNDA VUELTA,Comuna 09,94,3836,347,undefined,IMPUGNADO,0
22919,SEGUNDA VUELTA,Comuna 09,94,3836,347,undefined,RECURRIDO,1
22920,SEGUNDA VUELTA,Comuna 09,94,3837,345,LA LIBERTAD AVANZA,POSITIVO,130
22921,SEGUNDA VUELTA,Comuna 09,94,3837,345,UNION POR LA PATRIA,POSITIVO,127
22922,SEGUNDA VUELTA,Comuna 09,94,3837,345,undefined,EN BLANCO,0
22923,SEGUNDA VUELTA,Comuna 09,94,3837,345,undefined,NULO,4
22924,SEGUNDA VUELTA,Comuna 09,94,3837,345,undefined,IMPUGNADO,0
22925,SEGUNDA VUELTA,Comuna 09,94,3837,345,undefined,RECURRIDO,0
22926,SEGUNDA VUELTA,Comuna 09,94,3838,350,UNION POR LA PATRIA,POSITIVO,146
22927,SEGUNDA VUELTA,Comuna 09,94,3838,350,LA LIBERTAD AVANZA,POSITIVO,131
22928,SEGUNDA VUELTA,Comuna 09,94,3838,350,undefined,EN BLANCO,2
22929,SEGUNDA VUELTA,Comuna 09,94,3838,350,undefined,NULO,3
22930,SEGUNDA VUELTA,Comuna 09,94,3838,350,undefined,IMPUGNADO,0
22931,SEGUNDA VUELTA,Comuna 09,94,3838,350,undefined,RECURRIDO,0
22932,SEGUNDA VUELTA,Comuna 09,94,3839,351,UNION POR LA PATRIA,POSITIVO,129
22933,SEGUNDA VUELTA,Comuna 09,94,3839,351,LA LIBERTAD AVANZA,POSITIVO,127
22934,SEGUNDA VUELTA,Comuna 09,94,3839,351,undefined,EN BLANCO,3
22935,SEGUNDA VUELTA,Comuna 09,94,3839,351,undefined,NULO,7
22936,SEGUNDA VUELTA,Comuna 09,94,3839,351,undefined,IMPUGNADO,0
22937,SEGUNDA VUELTA,Comuna 09,94,3839,351,undefined,RECURRIDO,0
22938,SEGUNDA VUELTA,Comuna 09,94,3840,347,UNION POR LA PATRIA,POSITIVO,126
22939,SEGUNDA VUELTA,Comuna 09,94,3840,347,LA LIBERTAD AVANZA,POSITIVO,125
22940,SEGUNDA VUELTA,Comuna 09,94,3840,347,undefined,EN BLANCO,12
22941,SEGUNDA VUELTA,Comuna 09,94,3840,347,undefined,NULO,4
22942,SEGUNDA VUELTA,Comuna 09,94,3840,347,undefined,IMPUGNADO,0
22943,SEGUNDA VUELTA,Comuna 09,94,3840,347,undefined,RECURRIDO,0
22944,SEGUNDA VUELTA,Comuna 09,94,3841,345,UNION POR LA PATRIA,POSITIVO,145
22945,SEGUNDA VUELTA,Comuna 09,94,3841,345,LA LIBERTAD AVANZA,POSITIVO,107
22946,SEGUNDA VUELTA,Comuna 09,94,3841,345,undefined,EN BLANCO,5
22947,SEGUNDA VUELTA,Comuna 09,94,3841,345,undefined,NULO,7
22948,SEGUNDA VUELTA,Comuna 09,94,3841,345,undefined,IMPUGNADO,0
22949,SEGUNDA VUELTA,Comuna 09,94,3841,345,undefined,RECURRIDO,0
22950,SEGUNDA VUELTA,Comuna 09,94,3842,346,LA LIBERTAD AVANZA,POSITIVO,129
22951,SEGUNDA VUELTA,Comuna 09,94,3842,346,UNION POR LA PATRIA,POSITIVO,126
22952,SEGUNDA VUELTA,Comuna 09,94,3842,346,undefined,EN BLANCO,7
22953,SEGUNDA VUELTA,Comuna 09,94,3842,346,undefined,NULO,6
22954,SEGUNDA VUELTA,Comuna 09,94,3842,346,undefined,IMPUGNADO,0
22955,SEGUNDA VUELTA,Comuna 09,94,3842,346,undefined,RECURRIDO,0
22956,SEGUNDA VUELTA,Comuna 09,94,3843,349,LA LIBERTAD AVANZA,POSITIVO,140
22957,SEGUNDA VUELTA,Comuna 09,94,3843,349,UNION POR LA PATRIA,POSITIVO,117
22958,SEGUNDA VUELTA,Comuna 09,94,3843,349,undefined,EN BLANCO,10
22959,SEGUNDA VUELTA,Comuna 09,94,3843,349,undefined,NULO,4
22960,SEGUNDA VUELTA,Comuna 09,94,3843,349,undefined,IMPUGNADO,0
22961,SEGUNDA VUELTA,Comuna 09,94,3843,349,undefined,RECURRIDO,0
22962,SEGUNDA VUELTA,Comuna 09,94,3844,346,LA LIBERTAD AVANZA,POSITIVO,138
22963,SEGUNDA VUELTA,Comuna 09,94,3844,346,UNION POR LA PATRIA,POSITIVO,121
22964,SEGUNDA VUELTA,Comuna 09,94,3844,346,undefined,EN BLANCO,7
22965,SEGUNDA VUELTA,Comuna 09,94,3844,346,undefined,NULO,9
22966,SEGUNDA VUELTA,Comuna 09,94,3844,346,undefined,IMPUGNADO,0
22967,SEGUNDA VUELTA,Comuna 09,94,3844,346,undefined,RECURRIDO,0
22968,SEGUNDA VUELTA,Comuna 09,94,3845,346,UNION POR LA PATRIA,POSITIVO,132
22969,SEGUNDA VUELTA,Comuna 09,94,3845,346,LA LIBERTAD AVANZA,POSITIVO,129
22970,SEGUNDA VUELTA,Comuna 09,94,3845,346,undefined,EN BLANCO,5
22971,SEGUNDA VUELTA,Comuna 09,94,3845,346,undefined,NULO,4
22972,SEGUNDA VUELTA,Comuna 09,94,3845,346,undefined,IMPUGNADO,0
22973,SEGUNDA VUELTA,Comuna 09,94,3845,346,undefined,RECURRIDO,0
22974,SEGUNDA VUELTA,Comuna 09,94,3846,348,UNION POR LA PATRIA,POSITIVO,130
22975,SEGUNDA VUELTA,Comuna 09,94,3846,348,LA LIBERTAD AVANZA,POSITIVO,128
22976,SEGUNDA VUELTA,Comuna 09,94,3846,348,undefined,EN BLANCO,3
22977,SEGUNDA VUELTA,Comuna 09,94,3846,348,undefined,NULO,6
22978,SEGUNDA VUELTA,Comuna 09,94,3846,348,undefined,IMPUGNADO,0
22979,SEGUNDA VUELTA,Comuna 09,94,3846,348,undefined,RECURRIDO,0
22980,SEGUNDA VUELTA,Comuna 09,95,3847,344,LA LIBERTAD AVANZA,POSITIVO,140
22981,SEGUNDA VUELTA,Comuna 09,95,3847,344,UNION POR LA PATRIA,POSITIVO,108
22982,SEGUNDA VUELTA,Comuna 09,95,3847,344,undefined,EN BLANCO,5
22983,SEGUNDA VUELTA,Comuna 09,95,3847,344,undefined,NULO,6
22984,SEGUNDA VUELTA,Comuna 09,95,3847,344,undefined,IMPUGNADO,0
22985,SEGUNDA VUELTA,Comuna 09,95,3847,344,undefined,RECURRIDO,1
22986,SEGUNDA VUELTA,Comuna 09,95,3848,347,UNION POR LA PATRIA,POSITIVO,137
22987,SEGUNDA VUELTA,Comuna 09,95,3848,347,LA LIBERTAD AVANZA,POSITIVO,129
22988,SEGUNDA VUELTA,Comuna 09,95,3848,347,undefined,EN BLANCO,3
22989,SEGUNDA VUELTA,Comuna 09,95,3848,347,undefined,NULO,3
22990,SEGUNDA VUELTA,Comuna 09,95,3848,347,undefined,IMPUGNADO,0
22991,SEGUNDA VUELTA,Comuna 09,95,3848,347,undefined,RECURRIDO,0
22992,SEGUNDA VUELTA,Comuna 09,95,3849,347,LA LIBERTAD AVANZA,POSITIVO,133
22993,SEGUNDA VUELTA,Comuna 09,95,3849,347,UNION POR LA PATRIA,POSITIVO,131
22994,SEGUNDA VUELTA,Comuna 09,95,3849,347,undefined,EN BLANCO,7
22995,SEGUNDA VUELTA,Comuna 09,95,3849,347,undefined,NULO,7
22996,SEGUNDA VUELTA,Comuna 09,95,3849,347,undefined,IMPUGNADO,0
22997,SEGUNDA VUELTA,Comuna 09,95,3849,347,undefined,RECURRIDO,0
22998,SEGUNDA VUELTA,Comuna 09,95,3850,348,LA LIBERTAD AVANZA,POSITIVO,146
