eleccion_tipo,seccion_nombre,circuito_nombre,mesa_id,mesa_electores,agrupacion_nombre,votos_tipo,votos_cantidad
GENERAL,Comuna 05,63,2122,347,JUNTOS POR EL CAMBIO,POSITIVO,105
GENERAL,Comuna 05,63,2122,347,LA LIBERTAD AVANZA,POSITIVO,38
GENERAL,Comuna 05,63,2122,347,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,POSITIVO,11
GENERAL,Comuna 05,63,2122,347,HACEMOS POR NUESTRO PAIS,POSITIVO,9
GENERAL,Comuna 05,63,2122,347,,EN BLANCO,5
GENERAL,Comuna 05,63,2122,347,,NULO,3
GENERAL,Comuna 05,63,2122,347,,IMPUGNADO,0
GENERAL,Comuna 05,63,2122,347,,RECURRIDO,0
GENERAL,Comuna 05,63,2122,347,,COMANDO,0
GENERAL,Comuna 05,63,2123,346,JUNTOS POR EL CAMBIO,POSITIVO,114
GENERAL,Comuna 05,63,2123,346,UNION POR LA PATRIA,POSITIVO,91
GENERAL,Comuna 05,63,2123,346,LA LIBERTAD AVANZA,POSITIVO,40
GENERAL,Comuna 05,63,2123,346,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,POSITIVO,8
GENERAL,Comuna 05,63,2123,346,HACEMOS POR NUESTRO PAIS,POSITIVO,7
GENERAL,Comuna 05,63,2123,346,,EN BLANCO,3
GENERAL,Comuna 05,63,2123,346,,NULO,0
GENERAL,Comuna 05,63,2123,346,,IMPUGNADO,0
GENERAL,Comuna 05,63,2123,346,,RECURRIDO,0
GENERAL,Comuna 05,63,2123,346,,COMANDO,0
GENERAL,Comuna 05,63,2124,345,UNION POR LA PATRIA,POSITIVO,97
GENERAL,Comuna 05,63,2124,345,JUNTOS POR EL CAMBIO,POSITIVO,87
GENERAL,Comuna 05,63,2124,345,LA LIBERTAD AVANZA,POSITIVO,61
GENERAL,Comuna 05,63,2124,345,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,POSITIVO,13
GENERAL,Comuna 05,63,2124,345,HACEMOS POR NUESTRO PAIS,POSITIVO,7
GENERAL,Comuna 05,63,2124,345,,EN BLANCO,3
GENERAL,Comuna 05,63,2124,345,,NULO,1
GENERAL,Comuna 05,63,2124,345,,IMPUGNADO,0
GENERAL,Comuna 05,63,2124,345,,RECURRIDO,0
GENERAL,Comuna 05,63,2124,345,,COMANDO,0
GENERAL,Comuna 05,63,2125,345,JUNTOS POR EL CAMBIO,POSITIVO,112
GENERAL,Comuna 05,63,2125,345,UNION POR LA PATRIA,POSITIVO,84
GENERAL,Comuna 05,63,2125,345,LA LIBERTAD AVANZA,POSITIVO,44
GENERAL,Comuna 05,63,2125,345,HACEMOS POR NUESTRO PAIS,POSITIVO,12
GENERAL,Comuna 05,63,2125,345,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,POSITIVO,7
GENERAL,Comuna 05,63,2125,345,,EN BLANCO,4
GENERAL,Comuna 05,63,2125,345,,NULO,5
GENERAL,Comuna 05,63,2125,345,,IMPUGNADO,0
GENERAL,Comuna 05,63,2125,345,,RECURRIDO,0
GENERAL,Comuna 05,63,2125,345,,COMANDO,0
GENERAL,Comuna 05,63,2126,344,UNION POR LA PATRIA,POSITIVO,107
GENERAL,Comuna 05,63,2126,344,JUNTOS POR EL CAMBIO,POSITIVO,90
GENERAL,Comuna 05,63,2126,344,LA LIBERTAD AVANZA,POSITIVO,64
GENERAL,Comuna 05,63,2126,344,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,POSITIVO,9
GENERAL,Comuna 05,63,2126,344,HACEMOS POR NUESTRO PAIS,POSITIVO,5
GENERAL,Comuna 05,63,2126,344,,EN BLANCO,4
GENERAL,Comuna 05,63,2126,344,,NULO,1
GENERAL,Comuna 05,63,2126,344,,IMPUGNADO,0
GENERAL,Comuna 05,63,2126,344,,RECURRIDO,0
GENERAL,Comuna 05,63,2126,344,,COMANDO,0
GENERAL,Comuna 05,63,2127,344,JUNTOS POR EL CAMBIO,POSITIVO,116
GENERAL,Comuna 05,63,2127,344,UNION POR LA PATRIA,POSITIVO,95
GENERAL,Comuna 05,63,2127,344,LA LIBERTAD AVANZA,POSITIVO,30
GENERAL,Comuna 05,63,2127,344,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,POSITIVO,14
GENERAL,Comuna 05,63,2127,344,HACEMOS POR NUESTRO PAIS,POSITIVO,10
GENERAL,Comuna 05,63,2127,344,,EN BLANCO,0
GENERAL,Comuna 05,63,2127,344,,NULO,3
GENERAL,Comuna 05,63,2127,344,,IMPUGNADO,0
GENERAL,Comuna 05,63,2127,344,,RECURRIDO,0
GENERAL,Comuna 05,63,2127,344,,COMANDO,0
GENERAL,Comuna 05,63,2128,347,JUNTOS POR EL CAMBIO,POSITIVO,96
GENERAL,Comuna 05,63,2128,347,UNION POR LA PATRIA,POSITIVO,94
GENERAL,Comuna 05,63,2128,347,LA LIBERTAD AVANZA,POSITIVO,50
GENERAL,Comuna 05,63,2128,347,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,POSITIVO,10
GENERAL,Comuna 05,63,2128,347,HACEMOS POR NUESTRO PAIS,POSITIVO,8
GENERAL,Comuna 05,63,2128,347,,EN BLANCO,0
GENERAL,Comuna 05,63,2128,347,,NULO,0
GENERAL,Comuna 05,63,2128,347,,IMPUGNADO,0
GENERAL,Comuna 05,63,2128,347,,RECURRIDO,0
GENERAL,Comuna 05,63,2128,347,,COMANDO,2
GENERAL,Comuna 05,63,2129,343,UNION POR LA PATRIA,POSITIVO,99
GENERAL,Comuna 05,63,2129,343,JUNTOS POR EL CAMBIO,POSITIVO,96
GENERAL,Comuna 05,63,2129,343,LA LIBERTAD AVANZA,POSITIVO,56
GENERAL,Comuna 05,63,2129,343,HACEMOS POR NUESTRO PAIS,POSITIVO,10
GENERAL,Comuna 05,63,2129,343,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,POSITIVO,10
GENERAL,Comuna 05,63,2129,343,,EN BLANCO,7
GENERAL,Comuna 05,63,2129,343,,NULO,0
GENERAL,Comuna 05,63,2129,343,,IMPUGNADO,0
GENERAL,Comuna 05,63,2129,343,,RECURRIDO,0
GENERAL,Comuna 05,63,2129,343,,COMANDO,0
GENERAL,Comuna 05,63,2130,343,JUNTOS POR EL CAMBIO,POSITIVO,116
GENERAL,Comuna 05,63,2130,343,UNION POR LA PATRIA,POSITIVO,86
GENERAL,Comuna 05,63,2130,343,LA LIBERTAD AVANZA,POSITIVO,41
GENERAL,Comuna 05,63,2130,343,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,POSITIVO,11
GENERAL,Comuna 05,63,2130,343,HACEMOS POR NUESTRO PAIS,POSITIVO,5
GENERAL,Comuna 05,63,2130,343,,EN BLANCO,0
GENERAL,Comuna 05,63,2130,343,,NULO,4
GENERAL,Comuna 05,63,2130,343,,IMPUGNADO,0
GENERAL,Comuna 05,63,2130,343,,RECURRIDO,0
GENERAL,Comuna 05,63,2130,343,,COMANDO,0
GENERAL,Comuna 05,63,2131,345,UNION POR LA PATRIA,POSITIVO,98
GENERAL,Comuna 05,63,2131,345,JUNTOS POR EL CAMBIO,POSITIVO,93
GENERAL,Comuna 05,63,2131,345,LA LIBERTAD AVANZA,POSITIVO,38
GENERAL,Comuna 05,63,2131,345,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,POSITIVO,9
GENERAL,Comuna 05,63,2131,345,HACEMOS POR NUESTRO PAIS,POSITIVO,4
GENERAL,Comuna 05,63,2131,345,,EN BLANCO,5
GENERAL,Comuna 05,63,2131,345,,NULO,3
GENERAL,Comuna 05,63,2131,345,,IMPUGNADO,0
GENERAL,Comuna 05,63,2131,345,,RECURRIDO,0
GENERAL,Comuna 05,63,2131,345,,COMANDO,0
GENERAL,Comuna 05,63,2132,344,JUNTOS POR EL CAMBIO,POSITIVO,107
GENERAL,Comuna 05,63,2132,344,UNION POR LA PATRIA,POSITIVO,91
GENERAL,Comuna 05,63,2132,344,LA LIBERTAD AVANZA,POSITIVO,50
GENERAL,Comuna 05,63,2132,344,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,POSITIVO,14
GENERAL,Comuna 05,63,2132,344,HACEMOS POR NUESTRO PAIS,POSITIVO,9
GENERAL,Comuna 05,63,2132,344,,EN BLANCO,7
GENERAL,Comuna 05,63,2132,344,,NULO,0
GENERAL,Comuna 05,63,2132,344,,IMPUGNADO,0
GENERAL,Comuna 05,63,2132,344,,RECURRIDO,0
GENERAL,Comuna 05,63,2132,344,,COMANDO,0
GENERAL,Comuna 05,63,2133,349,JUNTOS POR EL CAMBIO,POSITIVO,102
GENERAL,Comuna 05,63,2133,349,UNION POR LA PATRIA,POSITIVO,90
GENERAL,Comuna 05,63,2133,349,LA LIBERTAD AVANZA,POSITIVO,52
GENERAL,Comuna 05,63,2133,349,HACEMOS POR NUESTRO PAIS,POSITIVO,13
GENERAL,Comuna 05,63,2133,349,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,POSITIVO,11
GENERAL,Comuna 05,63,2133,349,,EN BLANCO,0
GENERAL,Comuna 05,63,2133,349,,NULO,0
GENERAL,Comuna 05,63,2133,349,,IMPUGNADO,0
GENERAL,Comuna 05,63,2133,349,,RECURRIDO,0
GENERAL,Comuna 05,63,2133,349,,COMANDO,0
GENERAL,Comuna 05,63,2134,345,JUNTOS POR EL CAMBIO,POSITIVO,92
GENERAL,Comuna 05,63,2134,345,UNION POR LA PATRIA,POSITIVO,80
GENERAL,Comuna 05,63,2134,345,LA LIBERTAD AVANZA,POSITIVO,67
GENERAL,Comuna 05,63,2134,345,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,POSITIVO,17
GENERAL,Comuna 05,63,2134,345,HACEMOS POR NUESTRO PAIS,POSITIVO,7
GENERAL,Comuna 05,63,2134,345,,EN BLANCO,7
GENERAL,Comuna 05,63,2134,345,,NULO,1
GENERAL,Comuna 05,63,2134,345,,IMPUGNADO,0
GENERAL,Comuna 05,63,2134,345,,RECURRIDO,0
GENERAL,Comuna 05,63,2134,345,,COMANDO,0
GENERAL,Comuna 05,63,2135,340,UNION POR LA PATRIA,POSITIVO,111
GENERAL,Comuna 05,63,2135,340,JUNTOS POR EL CAMBIO,POSITIVO,91
GENERAL,Comuna 05,63,2135,340,LA LIBERTAD AVANZA,POSITIVO,41
GENERAL,Comuna 05,63,2135,340,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,POSITIVO,16
GENERAL,Comuna 05,63,2135,340,HACEMOS POR NUESTRO PAIS,POSITIVO,6
GENERAL,Comuna 05,63,2135,340,,EN BLANCO,2
GENERAL,Comuna 05,63,2135,340,,NULO,3
GENERAL,Comuna 05,63,2135,340,,IMPUGNADO,0
GENERAL,Comuna 05,63,2135,340,,RECURRIDO,0
GENERAL,Comuna 05,63,2135,340,,COMANDO,0
GENERAL,Comuna 05,63,2136,345,JUNTOS POR EL CAMBIO,POSITIVO,109
GENERAL,Comuna 05,63,2136,345,UNION POR LA PATRIA,POSITIVO,92
GENERAL,Comuna 05,63,2136,345,LA LIBERTAD AVANZA,POSITIVO,50
GENERAL,Comuna 05,63,2136,345,HACEMOS POR NUESTRO PAIS,POSITIVO,9
GENERAL,Comuna 05,63,2136,345,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,POSITIVO,7
GENERAL,Comuna 05,63,2136,345,,EN BLANCO,1
GENERAL,Comuna 05,63,2136,345,,NULO,2
GENERAL,Comuna 05,63,2136,345,,IMPUGNADO,0
GENERAL,Comuna 05,63,2136,345,,RECURRIDO,0
GENERAL,Comuna 05,63,2136,345,,COMANDO,0
GENERAL,Comuna 05,63,2137,342,JUNTOS POR EL CAMBIO,POSITIVO,117
GENERAL,Comuna 05,63,2137,342,UNION POR LA PATRIA,POSITIVO,81
GENERAL,Comuna 05,63,2137,342,LA LIBERTAD AVANZA,POSITIVO,39
GENERAL,Comuna 05,63,2137,342,HACEMOS POR NUESTRO PAIS,POSITIVO,7
GENERAL,Comuna 05,63,2137,342,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,POSITIVO,6
GENERAL,Comuna 05,63,2137,342,,EN BLANCO,3
GENERAL,Comuna 05,63,2137,342,,NULO,1
GENERAL,Comuna 05,63,2137,342,,IMPUGNADO,0
GENERAL,Comuna 05,63,2137,342,,RECURRIDO,0
GENERAL,Comuna 05,63,2137,342,,COMANDO,0
GENERAL,Comuna 05,63,2138,343,UNION POR LA PATRIA,POSITIVO,101
GENERAL,Comuna 05,63,2138,343,JUNTOS POR EL CAMBIO,POSITIVO,93
GENERAL,Comuna 05,63,2138,343,LA LIBERTAD AVANZA,POSITIVO,42
GENERAL,Comuna 05,63,2138,343,HACEMOS POR NUESTRO PAIS,POSITIVO,12
GENERAL,Comuna 05,63,2138,343,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,POSITIVO,10
GENERAL,Comuna 05,63,2138,343,,EN BLANCO,9
GENERAL,Comuna 05,63,2138,343,,NULO,2
GENERAL,Comuna 05,63,2138,343,,IMPUGNADO,0
GENERAL,Comuna 05,63,2138,343,,RECURRIDO,0
GENERAL,Comuna 05,63,2138,343,,COMANDO,0
GENERAL,Comuna 05,63,2139,343,JUNTOS POR EL CAMBIO,POSITIVO,109
GENERAL,Comuna 05,63,2139,343,UNION POR LA PATRIA,POSITIVO,64
GENERAL,Comuna 05,63,2139,343,LA LIBERTAD AVANZA,POSITIVO,62
GENERAL,Comuna 05,63,2139,343,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,POSITIVO,15
GENERAL,Comuna 05,63,2139,343,HACEMOS POR NUESTRO PAIS,POSITIVO,10
GENERAL,Comuna 05,63,2139,343,,EN BLANCO,1
GENERAL,Comuna 05,63,2139,343,,NULO,4
GENERAL,Comuna 05,63,2139,343,,IMPUGNADO,0
GENERAL,Comuna 05,63,2139,343,,RECURRIDO,0
GENERAL,Comuna 05,63,2139,343,,COMANDO,0
GENERAL,Comuna 05,63,2140,345,UNION POR LA PATRIA,POSITIVO,104
GENERAL,Comuna 05,63,2140,345,JUNTOS POR EL CAMBIO,POSITIVO,96
GENERAL,Comuna 05,63,2140,345,LA LIBERTAD AVANZA,POSITIVO,58
GENERAL,Comuna 05,63,2140,345,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,POSITIVO,16
GENERAL,Comuna 05,63,2140,345,HACEMOS POR NUESTRO PAIS,POSITIVO,3
GENERAL,Comuna 05,63,2140,345,,EN BLANCO,5
GENERAL,Comuna 05,63,2140,345,,NULO,2
GENERAL,Comuna 05,63,2140,345,,IMPUGNADO,0
GENERAL,Comuna 05,63,2140,345,,RECURRIDO,0
GENERAL,Comuna 05,63,2140,345,,COMANDO,0
GENERAL,Comuna 05,63,2141,344,UNION POR LA PATRIA,POSITIVO,93
GENERAL,Comuna 05,63,2141,344,JUNTOS POR EL CAMBIO,POSITIVO,92
GENERAL,Comuna 05,63,2141,344,LA LIBERTAD AVANZA,POSITIVO,58
GENERAL,Comuna 05,63,2141,344,HACEMOS POR NUESTRO PAIS,POSITIVO,7
GENERAL,Comuna 05,63,2141,344,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,POSITIVO,5
GENERAL,Comuna 05,63,2141,344,,EN BLANCO,5
GENERAL,Comuna 05,63,2141,344,,NULO,2
GENERAL,Comuna 05,63,2141,344,,IMPUGNADO,0
GENERAL,Comuna 05,63,2141,344,,RECURRIDO,0
GENERAL,Comuna 05,63,2141,344,,COMANDO,0
GENERAL,Comuna 05,63,2142,345,JUNTOS POR EL CAMBIO,POSITIVO,98
GENERAL,Comuna 05,63,2142,345,UNION POR LA PATRIA,POSITIVO,97
GENERAL,Comuna 05,63,2142,345,LA LIBERTAD AVANZA,POSITIVO,56
GENERAL,Comuna 05,63,2142,345,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,POSITIVO,6
GENERAL,Comuna 05,63,2142,345,HACEMOS POR NUESTRO PAIS,POSITIVO,3
GENERAL,Comuna 05,63,2142,345,,EN BLANCO,10
GENERAL,Comuna 05,63,2142,345,,NULO,0
GENERAL,Comuna 05,63,2142,345,,IMPUGNADO,0
GENERAL,Comuna 05,63,2142,345,,RECURRIDO,0
GENERAL,Comuna 05,63,2142,345,,COMANDO,0
GENERAL,Comuna 05,64,2143,345,UNION POR LA PATRIA,POSITIVO,94
GENERAL,Comuna 05,64,2143,345,JUNTOS POR EL CAMBIO,POSITIVO,91
GENERAL,Comuna 05,64,2143,345,LA LIBERTAD AVANZA,POSITIVO,47
GENERAL,Comuna 05,64,2143,345,HACEMOS POR NUESTRO PAIS,POSITIVO,15
GENERAL,Comuna 05,64,2143,345,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,POSITIVO,4
GENERAL,Comuna 05,64,2143,345,,EN BLANCO,7
GENERAL,Comuna 05,64,2143,345,,NULO,1
GENERAL,Comuna 05,64,2143,345,,IMPUGNADO,0
GENERAL,Comuna 05,64,2143,345,,RECURRIDO,0
GENERAL,Comuna 05,64,2143,345,,COMANDO,0
GENERAL,Comuna 05,64,2144,346,JUNTOS POR EL CAMBIO,POSITIVO,91
GENERAL,Comuna 05,64,2144,346,UNION POR LA PATRIA,POSITIVO,89
GENERAL,Comuna 05,64,2144,346,LA LIBERTAD AVANZA,POSITIVO,46
GENERAL,Comuna 05,64,2144,346,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,POSITIVO,14
GENERAL,Comuna 05,64,2144,346,HACEMOS POR NUESTRO PAIS,POSITIVO,8
GENERAL,Comuna 05,64,2144,346,,EN BLANCO,2
GENERAL,Comuna 05,64,2144,346,,NULO,0
GENERAL,Comuna 05,64,2144,346,,IMPUGNADO,0
GENERAL,Comuna 05,64,2144,346,,RECURRIDO,0
GENERAL,Comuna 05,64,2144,346,,COMANDO,0
GENERAL,Comuna 05,64,2145,348,JUNTOS POR EL CAMBIO,POSITIVO,104
GENERAL,Comuna 05,64,2145,348,UNION POR LA PATRIA,POSITIVO,88
GENERAL,Comuna 05,64,2145,348,LA LIBERTAD AVANZA,POSITIVO,50
GENERAL,Comuna 05,64,2145,348,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,POSITIVO,10
GENERAL,Comuna 05,64,2145,348,HACEMOS POR NUESTRO PAIS,POSITIVO,9
GENERAL,Comuna 05,64,2145,348,,EN BLANCO,7
GENERAL,Comuna 05,64,2145,348,,NULO,3
GENERAL,Comuna 05,64,2145,348,,IMPUGNADO,0
GENERAL,Comuna 05,64,2145,348,,RECURRIDO,0
GENERAL,Comuna 05,64,2145,348,,COMANDO,0
GENERAL,Comuna 05,64,2146,345,UNION POR LA PATRIA,POSITIVO,95
GENERAL,Comuna 05,64,2146,345,JUNTOS POR EL CAMBIO,POSITIVO,92
GENERAL,Comuna 05,64,2146,345,LA LIBERTAD AVANZA,POSITIVO,59
GENERAL,Comuna 05,64,2146,345,HACEMOS POR NUESTRO PAIS,POSITIVO,13
GENERAL,Comuna 05,64,2146,345,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,POSITIVO,12
GENERAL,Comuna 05,64,2146,345,,EN BLANCO,6
GENERAL,Comuna 05,64,2146,345,,NULO,3
GENERAL,Comuna 05,64,2146,345,,IMPUGNADO,0
GENERAL,Comuna 05,64,2146,345,,RECURRIDO,0
GENERAL,Comuna 05,64,2146,345,,COMANDO,0
GENERAL,Comuna 05,64,2147,345,JUNTOS POR EL CAMBIO,POSITIVO,104
GENERAL,Comuna 05,64,2147,345,UNION POR LA PATRIA,POSITIVO,93
GENERAL,Comuna 05,64,2147,345,LA LIBERTAD AVANZA,POSITIVO,39
GENERAL,Comuna 05,64,2147,345,HACEMOS POR NUESTRO PAIS,POSITIVO,9
GENERAL,Comuna 05,64,2147,345,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,POSITIVO,5
GENERAL,Comuna 05,64,2147,345,,EN BLANCO,0
GENERAL,Comuna 05,64,2147,345,,NULO,3
GENERAL,Comuna 05,64,2147,345,,IMPUGNADO,0
GENERAL,Comuna 05,64,2147,345,,RECURRIDO,0
GENERAL,Comuna 05,64,2147,345,,COMANDO,1
GENERAL,Comuna 05,64,2148,345,JUNTOS POR EL CAMBIO,POSITIVO,116
GENERAL,Comuna 05,64,2148,345,UNION POR LA PATRIA,POSITIVO,78
GENERAL,Comuna 05,64,2148,345,LA LIBERTAD AVANZA,POSITIVO,41
GENERAL,Comuna 05,64,2148,345,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,POSITIVO,13
GENERAL,Comuna 05,64,2148,345,HACEMOS POR NUESTRO PAIS,POSITIVO,7
GENERAL,Comuna 05,64,2148,345,,EN BLANCO,2
GENERAL,Comuna 05,64,2148,345,,NULO,2
GENERAL,Comuna 05,64,2148,345,,IMPUGNADO,0
GENERAL,Comuna 05,64,2148,345,,RECURRIDO,0
GENERAL,Comuna 05,64,2148,345,,COMANDO,0
GENERAL,Comuna 05,64,2149,345,JUNTOS POR EL CAMBIO,POSITIVO,104
GENERAL,Comuna 05,64,2149,345,UNION POR LA PATRIA,POSITIVO,95
GENERAL,Comuna 05,64,2149,345,LA LIBERTAD AVANZA,POSITIVO,45
GENERAL,Comuna 05,64,2149,345,HACEMOS POR NUESTRO PAIS,POSITIVO,9
GENERAL,Comuna 05,64,2149,345,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,POSITIVO,8
GENERAL,Comuna 05,64,2149,345,,EN BLANCO,6
GENERAL,Comuna 05,64,2149,345,,NULO,1
GENERAL,Comuna 05,64,2149,345,,IMPUGNADO,0
GENERAL,Comuna 05,64,2149,345,,RECURRIDO,0
GENERAL,Comuna 05,64,2149,345,,COMANDO,0
GENERAL,Comuna 05,64,2150,347,JUNTOS POR EL CAMBIO,POSITIVO,107
GENERAL,Comuna 05,64,2150,347,UNION POR LA PATRIA,POSITIVO,95
GENERAL,Comuna 05,64,2150,347,LA LIBERTAD AVANZA,POSITIVO,43
GENERAL,Comuna 05,64,2150,347,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,POSITIVO,13
GENERAL,Comuna 05,64,2150,347,HACEMOS POR NUESTRO PAIS,POSITIVO,7
GENERAL,Comuna 05,64,2150,347,,EN BLANCO,2
GENERAL,Comuna 05,64,2150,347,,NULO,0
GENERAL,Comuna 05,64,2150,347,,IMPUGNADO,0
GENERAL,Comuna 05,64,2150,347,,RECURRIDO,0
GENERAL,Comuna 05,64,2150,347,,COMANDO,0
GENERAL,Comuna 05,64,2151,343,UNION POR LA PATRIA,POSITIVO,113
GENERAL,Comuna 05,64,2151,343,JUNTOS POR EL CAMBIO,POSITIVO,83
GENERAL,Comuna 05,64,2151,343,LA LIBERTAD AVANZA,POSITIVO,46
GENERAL,Comuna 05,64,2151,343,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,POSITIVO,10
GENERAL,Comuna 05,64,2151,343,HACEMOS POR NUESTRO PAIS,POSITIVO,9
GENERAL,Comuna 05,64,2151,343,,EN BLANCO,6
GENERAL,Comuna 05,64,2151,343,,NULO,3
GENERAL,Comuna 05,64,2151,343,,IMPUGNADO,0
GENERAL,Comuna 05,64,2151,343,,RECURRIDO,0
GENERAL,Comuna 05,64,2151,343,,COMANDO,0
GENERAL,Comuna 05,64,2152,345,UNION POR LA PATRIA,POSITIVO,108
GENERAL,Comuna 05,64,2152,345,JUNTOS POR EL CAMBIO,POSITIVO,107
GENERAL,Comuna 05,64,2152,345,LA LIBERTAD AVANZA,POSITIVO,43
GENERAL,Comuna 05,64,2152,345,HACEMOS POR NUESTRO PAIS,POSITIVO,4
GENERAL,Comuna 05,64,2152,345,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,POSITIVO,3
GENERAL,Comuna 05,64,2152,345,,EN BLANCO,2
GENERAL,Comuna 05,64,2152,345,,NULO,2
GENERAL,Comuna 05,64,2152,345,,IMPUGNADO,0
GENERAL,Comuna 05,64,2152,345,,RECURRIDO,0
GENERAL,Comuna 05,64,2152,345,,COMANDO,0
GENERAL,Comuna 05,64,2153,344,JUNTOS POR EL CAMBIO,POSITIVO,106
GENERAL,Comuna 05,64,2153,344,UNION POR LA PATRIA,POSITIVO,98
GENERAL,Comuna 05,64,2153,344,LA LIBERTAD AVANZA,POSITIVO,51
GENERAL,Comuna 05,64,2153,344,HACEMOS POR NUESTRO PAIS,POSITIVO,11
GENERAL,Comuna 05,64,2153,344,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,POSITIVO,8
GENERAL,Comuna 05,64,2153,344,,EN BLANCO,3
GENERAL,Comuna 05,64,2153,344,,NULO,2
GENERAL,Comuna 05,64,2153,344,,IMPUGNADO,0
GENERAL,Comuna 05,64,2153,344,,RECURRIDO,0
GENERAL,Comuna 05,64,2153,344,,COMANDO,0
GENERAL,Comuna 05,64,2154,345,JUNTOS POR EL CAMBIO,POSITIVO,90
GENERAL,Comuna 05,64,2154,345,UNION POR LA PATRIA,POSITIVO,90
GENERAL,Comuna 05,64,2154,345,LA LIBERTAD AVANZA,POSITIVO,52
GENERAL,Comuna 05,64,2154,345,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,POSITIVO,17
GENERAL,Comuna 05,64,2154,345,HACEMOS POR NUESTRO PAIS,POSITIVO,9
GENERAL,Comuna 05,64,2154,345,,EN BLANCO,2
GENERAL,Comuna 05,64,2154,345,,NULO,3
GENERAL,Comuna 05,64,2154,345,,IMPUGNADO,0
GENERAL,Comuna 05,64,2154,345,,RECURRIDO,0
GENERAL,Comuna 05,64,2154,345,,COMANDO,1
GENERAL,Comuna 05,64,2155,343,UNION POR LA PATRIA,POSITIVO,103
GENERAL,Comuna 05,64,2155,343,JUNTOS POR EL CAMBIO,POSITIVO,82
GENERAL,Comuna 05,64,2155,343,LA LIBERTAD AVANZA,POSITIVO,49
GENERAL,Comuna 05,64,2155,343,HACEMOS POR NUESTRO PAIS,POSITIVO,10
GENERAL,Comuna 05,64,2155,343,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,POSITIVO,7
GENERAL,Comuna 05,64,2155,343,,EN BLANCO,1
GENERAL,Comuna 05,64,2155,343,,NULO,1
GENERAL,Comuna 05,64,2155,343,,IMPUGNADO,0
GENERAL,Comuna 05,64,2155,343,,RECURRIDO,0
GENERAL,Comuna 05,64,2155,343,,COMANDO,0
GENERAL,Comuna 05,64,2156,349,JUNTOS POR EL CAMBIO,POSITIVO,98
GENERAL,Comuna 05,64,2156,349,UNION POR LA PATRIA,POSITIVO,98
GENERAL,Comuna 05,64,2156,349,LA LIBERTAD AVANZA,POSITIVO,43
GENERAL,Comuna 05,64,2156,349,HACEMOS POR NUESTRO PAIS,POSITIVO,18
GENERAL,Comuna 05,64,2156,349,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,POSITIVO,8
GENERAL,Comuna 05,64,2156,349,,EN BLANCO,4
GENERAL,Comuna 05,64,2156,349,,NULO,4
GENERAL,Comuna 05,64,2156,349,,IMPUGNADO,0
GENERAL,Comuna 05,64,2156,349,,RECURRIDO,0
GENERAL,Comuna 05,64,2156,349,,COMANDO,0
GENERAL,Comuna 05,64,2157,344,UNION POR LA PATRIA,POSITIVO,102
GENERAL,Comuna 05,64,2157,344,JUNTOS POR EL CAMBIO,POSITIVO,88
GENERAL,Comuna 05,64,2157,344,LA LIBERTAD AVANZA,POSITIVO,58
